cellid,donor_sex_label,region_label,subclass_label,class_label,layer_label
2350,M,VIS,L6b CTX,Glutamatergic,L6
2351,F,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2352,M,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2353,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2354,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2355,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2356,F,ENT,L3 IT ENT,Glutamatergic,L3
2357,M,VIS,Vip,GABAergic,other
2358,M,VIS,L6 CT CTX,Glutamatergic,L6
2359,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2360,F,VIS,Pvalb,GABAergic,other
2361,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2362,F,VIS,L5 IT CTX,Glutamatergic,L5
2363,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2364,F,ENT,L2 IT ENTm,Glutamatergic,L2
2365,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2366,F,VIS,L6 IT CTX,Glutamatergic,L6
2367,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2368,M,VIS,L6 CT CTX,Glutamatergic,L6
2369,F,RSP,L6 CT CTX,Glutamatergic,L6
2370,M,ENT,L6b/CT ENT,Glutamatergic,L6
2371,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2372,F,ENT,L6b/CT ENT,Glutamatergic,L6
2373,M,VIS,L6 IT CTX,Glutamatergic,L6
2374,F,VIS,Vip,GABAergic,other
2375,F,VIS,Lamp5,GABAergic,other
2376,M,RSP,L4 RSP-ACA,Glutamatergic,L4
2377,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2378,M,VIS,L6 CT CTX,Glutamatergic,L6
2379,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2380,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2381,M,VIS,L6 CT CTX,Glutamatergic,L6
2382,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2383,M,VIS,L2/3 IT PPP,Glutamatergic,L2/3
2384,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2385,M,VIS,L6 CT CTX,Glutamatergic,L6
2386,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2387,M,VIS,Sst Chodl,GABAergic,other
2388,F,RSP,L5 IT CTX,Glutamatergic,L5
2389,M,VIS,Oligo,Non-Neuronal,other
2390,F,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2391,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2392,F,ENT,L3 IT ENT,Glutamatergic,L3
2393,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2394,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2395,M,VIS,L6 IT CTX,Glutamatergic,L6
2396,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2397,M,VIS,L5 IT CTX,Glutamatergic,L5
2398,M,VIS,L6 IT CTX,Glutamatergic,L6
2399,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2400,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2401,F,ENT,L2 IT ENTl,Glutamatergic,L2
2402,F,ENT,Pvalb,GABAergic,other
2403,M,ENT,L5/6 IT TPE-ENT,Glutamatergic,L5/6
2404,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2405,M,VIS,L6 IT CTX,Glutamatergic,L6
2406,M,VIS,L5 IT CTX,Glutamatergic,L5
2407,M,ENT,CT SUB,Glutamatergic,other
2408,M,RSP,L6 CT CTX,Glutamatergic,L6
2409,F,ENT,L6 IT CTX,Glutamatergic,L6
2410,M,VIS,L6 IT CTX,Glutamatergic,L6
2411,F,ENT,Lamp5,GABAergic,other
2412,F,RSP,Lamp5,GABAergic,other
2413,M,VIS,Sst,GABAergic,other
2414,M,VIS,Vip,GABAergic,other
2415,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2416,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2417,F,VIS,L6 IT CTX,Glutamatergic,L6
2418,M,VIS,L6 CT CTX,Glutamatergic,L6
2419,M,VIS,L6 CT CTX,Glutamatergic,L6
2420,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2421,M,VIS,L6 CT CTX,Glutamatergic,L6
2422,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2423,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2424,F,RSP,L5 PT CTX,Glutamatergic,L5
2425,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2426,M,VIS,L6 CT CTX,Glutamatergic,L6
2427,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2428,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2429,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2430,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2431,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2432,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2433,M,VIS,L6 IT CTX,Glutamatergic,L6
2434,F,ENT,L6b/CT ENT,Glutamatergic,L6
2435,F,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2436,F,ENT,L3 IT ENT,Glutamatergic,L3
2437,M,VIS,Oligo,Non-Neuronal,other
2438,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2439,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2440,M,VIS,L6 CT CTX,Glutamatergic,L6
2441,M,VIS,L6 CT CTX,Glutamatergic,L6
2442,F,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2443,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2444,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2445,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2446,F,ENT,NP PPP,Glutamatergic,other
2447,M,VIS,L5 IT CTX,Glutamatergic,L5
2448,M,VIS,Vip,GABAergic,other
2449,M,RSP,L5 PT CTX,Glutamatergic,L5
2450,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2451,M,VIS,L5 PT CTX,Glutamatergic,L5
2452,F,ENT,Lamp5,GABAergic,other
2453,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2454,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2455,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2456,M,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2457,M,VIS,L6 IT CTX,Glutamatergic,L6
2458,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2459,M,VIS,L6 CT CTX,Glutamatergic,L6
2460,F,ENT,L2/3 IT PPP,Glutamatergic,L2/3
2461,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2462,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2463,M,RSP,L6 CT CTX,Glutamatergic,L6
2464,M,VIS,Endo,Non-Neuronal,other
2465,M,VIS,L6 CT CTX,Glutamatergic,L6
2466,F,VIS,L6 CT CTX,Glutamatergic,L6
2467,M,VIS,L2/3 IT PPP,Glutamatergic,L2/3
2468,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2469,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2470,M,VIS,L5 PT CTX,Glutamatergic,L5
2471,F,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2472,M,RSP,L6 CT CTX,Glutamatergic,L6
2473,F,RSP,L4 RSP-ACA,Glutamatergic,L4
2474,M,VIS,Sncg,GABAergic,other
2475,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2476,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2477,M,VIS,L6 CT CTX,Glutamatergic,L6
2478,F,RSP,L4 RSP-ACA,Glutamatergic,L4
2479,M,VIS,L6 IT CTX,Glutamatergic,L6
2480,M,RSP,Pvalb,GABAergic,other
2481,M,VIS,Sncg,GABAergic,other
2482,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2483,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2484,M,VIS,Vip,GABAergic,other
2485,M,VIS,Vip,GABAergic,other
2486,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2487,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2488,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2489,M,ENT,L6b/CT ENT,Glutamatergic,L6
2490,F,ENT,L6b/CT ENT,Glutamatergic,L6
2491,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2492,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2493,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2494,F,ENT,L6 IT CTX,Glutamatergic,L6
2495,M,VIS,L5 IT CTX,Glutamatergic,L5
2496,F,RSP,L5 PT CTX,Glutamatergic,L5
2497,M,VIS,L6 IT CTX,Glutamatergic,L6
2498,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2499,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2500,M,VIS,L6 IT CTX,Glutamatergic,L6
2501,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2502,F,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2503,M,VIS,L6 CT CTX,Glutamatergic,L6
2504,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2505,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2506,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2507,M,VIS,L6 IT CTX,Glutamatergic,L6
2508,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2509,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2510,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2511,M,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2512,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2513,M,ENT,L6b/CT ENT,Glutamatergic,L6
2514,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2515,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2516,M,VIS,L6 IT CTX,Glutamatergic,L6
2517,M,ENT,L6b/CT ENT,Glutamatergic,L6
2518,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2519,F,ENT,L3 IT ENT,Glutamatergic,L3
2520,M,VIS,L6 CT CTX,Glutamatergic,L6
2521,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2522,F,ENT,CT SUB,Glutamatergic,other
2523,M,ENT,Sncg,GABAergic,other
2524,F,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2525,M,RSP,L4 RSP-ACA,Glutamatergic,L4
2526,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2527,F,ENT,L6b/CT ENT,Glutamatergic,L6
2528,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2529,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2530,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2531,M,RSP,L6 CT CTX,Glutamatergic,L6
2532,M,RSP,Pvalb,GABAergic,other
2533,M,VIS,L6 IT CTX,Glutamatergic,L6
2534,F,ENT,L2 IT ENTm,Glutamatergic,L2
2535,F,VIS,L6 CT CTX,Glutamatergic,L6
2536,F,VIS,Oligo,Non-Neuronal,other
2537,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2538,M,RSP,Vip,GABAergic,other
2539,F,ENT,Pvalb,GABAergic,other
2540,M,VIS,L6 IT CTX,Glutamatergic,L6
2541,M,ENT,L5/6 IT TPE-ENT,Glutamatergic,L5/6
2542,M,VIS,Vip,GABAergic,other
2543,M,RSP,Sst,GABAergic,other
2544,M,ENT,L3 IT ENT,Glutamatergic,L3
2545,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2546,F,ENT,L6b/CT ENT,Glutamatergic,L6
2547,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2548,F,ENT,L6 IT ENTl,Glutamatergic,L6
2549,M,RSP,L5 IT CTX,Glutamatergic,L5
2550,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2551,M,VIS,L5 IT CTX,Glutamatergic,L5
2552,F,VIS,L5 PT CTX,Glutamatergic,L5
2553,M,RSP,L5 IT CTX,Glutamatergic,L5
2554,F,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2555,M,VIS,L6 IT CTX,Glutamatergic,L6
2556,M,VIS,Oligo,Non-Neuronal,other
2557,F,ENT,Lamp5,GABAergic,other
2558,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2559,F,RSP,Oligo,Non-Neuronal,other
2560,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2561,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2562,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2563,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2564,M,VIS,Car3,Glutamatergic,other
2565,F,VIS,Sst,GABAergic,other
2566,M,VIS,L5 PT CTX,Glutamatergic,L5
2567,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2568,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2569,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2570,M,VIS,Micro-PVM,Non-Neuronal,other
2571,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2572,M,VIS,Sst,GABAergic,other
2573,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2574,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2575,F,ENT,L2/3 IT CTX,Glutamatergic,L2/3
2576,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2577,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2578,M,VIS,L5 IT CTX,Glutamatergic,L5
2579,F,RSP,L5/6 NP CTX,Glutamatergic,L5/6
2580,M,VIS,L6 IT CTX,Glutamatergic,L6
2581,F,ENT,L2/3 IT RHP,Glutamatergic,L2/3
2582,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2583,M,VIS,L6 CT CTX,Glutamatergic,L6
2584,F,VIS,Vip,GABAergic,other
2585,M,RSP,L4 RSP-ACA,Glutamatergic,L4
2586,M,RSP,Sst,GABAergic,other
2587,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2588,M,VIS,L5 IT CTX,Glutamatergic,L5
2589,M,ENT,L3 IT ENT,Glutamatergic,L3
2590,M,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2591,M,VIS,L6 IT CTX,Glutamatergic,L6
2592,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2593,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2594,F,ENT,Sst,GABAergic,other
2595,M,VIS,L5 PT CTX,Glutamatergic,L5
2596,F,VIS,Vip,GABAergic,other
2597,M,VIS,L5 IT CTX,Glutamatergic,L5
2598,F,ENT,L3 IT ENT,Glutamatergic,L3
2599,M,VIS,L5 IT CTX,Glutamatergic,L5
2600,F,ENT,Sst,GABAergic,other
2601,F,VIS,Sst,GABAergic,other
2602,F,VIS,Pvalb,GABAergic,other
2603,M,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2604,F,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2605,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2606,M,VIS,L6 CT CTX,Glutamatergic,L6
2607,M,ENT,L3 IT ENT,Glutamatergic,L3
2608,M,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2609,M,ENT,L3 IT ENT,Glutamatergic,L3
2610,F,ENT,L6b/CT ENT,Glutamatergic,L6
2611,F,ENT,L6b/CT ENT,Glutamatergic,L6
2612,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2613,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2614,F,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2615,M,VIS,L2/3 IT PPP,Glutamatergic,L2/3
2616,F,ENT,L3 IT ENT,Glutamatergic,L3
2617,F,RSP,L6 CT CTX,Glutamatergic,L6
2618,M,ENT,L3 IT ENT,Glutamatergic,L3
2619,M,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2620,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2621,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2622,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2623,M,VIS,L5 IT CTX,Glutamatergic,L5
2624,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2625,M,VIS,L5 IT CTX,Glutamatergic,L5
2626,M,VIS,Vip,GABAergic,other
2627,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2628,M,ENT,Pvalb,GABAergic,other
2629,M,VIS,L6 IT CTX,Glutamatergic,L6
2630,M,VIS,Sst Chodl,GABAergic,other
2631,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2632,M,VIS,L6 CT CTX,Glutamatergic,L6
2633,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2634,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2635,M,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2636,F,ENT,L6b/CT ENT,Glutamatergic,L6
2637,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2638,M,VIS,L5 IT CTX,Glutamatergic,L5
2639,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2640,M,VIS,L6 CT CTX,Glutamatergic,L6
2641,F,ENT,L5/6 IT TPE-ENT,Glutamatergic,L5/6
2642,M,VIS,Sst,GABAergic,other
2643,M,VIS,L6 CT CTX,Glutamatergic,L6
2644,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2645,M,VIS,Lamp5,GABAergic,other
2646,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2647,F,VIS,Sst,GABAergic,other
2648,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2649,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2650,F,VIS,Sst,GABAergic,other
2651,M,ENT,L3 IT ENT,Glutamatergic,L3
2652,F,ENT,L3 IT ENT,Glutamatergic,L3
2653,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2654,F,VIS,Sst,GABAergic,other
2655,M,VIS,L5 IT CTX,Glutamatergic,L5
2656,F,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2657,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2658,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2659,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2660,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2661,M,VIS,Lamp5,GABAergic,other
2662,M,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2663,M,VIS,L5 IT CTX,Glutamatergic,L5
2664,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2665,M,VIS,Sst,GABAergic,other
2666,M,VIS,L6 IT CTX,Glutamatergic,L6
2667,M,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2668,M,VIS,Pvalb,GABAergic,other
2669,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2670,M,VIS,L5 IT CTX,Glutamatergic,L5
2671,M,VIS,L5 PT CTX,Glutamatergic,L5
2672,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2673,F,VIS,L6 CT CTX,Glutamatergic,L6
2674,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2675,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2676,M,RSP,L6 CT CTX,Glutamatergic,L6
2677,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2678,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2679,F,VIS,L5 IT CTX,Glutamatergic,L5
2680,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2681,F,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2682,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2683,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2684,M,VIS,L6 CT CTX,Glutamatergic,L6
2685,F,ENT,L3 IT ENT,Glutamatergic,L3
2686,M,VIS,L6 IT CTX,Glutamatergic,L6
2687,M,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2688,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2689,F,ENT,L6b/CT ENT,Glutamatergic,L6
2690,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2691,M,VIS,L6 IT CTX,Glutamatergic,L6
2692,M,ENT,L3 IT ENT,Glutamatergic,L3
2693,M,ENT,L2 IT ENTm,Glutamatergic,L2
2694,M,VIS,Vip,GABAergic,other
2695,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2696,M,VIS,Sst,GABAergic,other
2697,M,VIS,L5 PT CTX,Glutamatergic,L5
2698,M,RSP,L6 CT CTX,Glutamatergic,L6
2699,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2700,F,VIS,Pvalb,GABAergic,other
2701,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2702,F,ENT,L2 IT ENTl,Glutamatergic,L2
2703,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2704,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2705,M,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2706,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2707,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2708,M,VIS,L6 IT CTX,Glutamatergic,L6
2709,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2710,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2711,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2712,M,ENT,L5/6 IT TPE-ENT,Glutamatergic,L5/6
2713,M,VIS,Vip,GABAergic,other
2714,F,VIS,L5 IT CTX,Glutamatergic,L5
2715,M,ENT,L2/3 IT PPP,Glutamatergic,L2/3
2716,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2717,M,VIS,L6 IT CTX,Glutamatergic,L6
2718,M,VIS,L5 IT CTX,Glutamatergic,L5
2719,M,ENT,L5/6 IT TPE-ENT,Glutamatergic,L5/6
2720,F,ENT,L5 IT CTX,Glutamatergic,L5
2721,F,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2722,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2723,M,RSP,L6 CT CTX,Glutamatergic,L6
2724,F,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2725,M,ENT,NP PPP,Glutamatergic,other
2726,M,ENT,L3 IT ENT,Glutamatergic,L3
2727,F,ENT,L3 IT ENT,Glutamatergic,L3
2728,M,VIS,Vip,GABAergic,other
2729,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2730,M,RSP,L5 PT CTX,Glutamatergic,L5
2731,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2732,M,VIS,L6 CT CTX,Glutamatergic,L6
2733,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2734,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2735,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2736,F,ENT,L3 IT ENT,Glutamatergic,L3
2737,M,VIS,Vip,GABAergic,other
2738,M,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2739,M,VIS,L6 CT CTX,Glutamatergic,L6
2740,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2741,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2742,M,VIS,L5 IT CTX,Glutamatergic,L5
2743,M,ENT,CR,Glutamatergic,other
2744,F,VIS,Lamp5,GABAergic,other
2745,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2746,F,ENT,L6b/CT ENT,Glutamatergic,L6
2747,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2748,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2749,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2750,F,VIS,L6 IT CTX,Glutamatergic,L6
2751,M,VIS,L5 IT CTX,Glutamatergic,L5
2752,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2753,M,RSP,L5 IT CTX,Glutamatergic,L5
2754,M,RSP,L4 RSP-ACA,Glutamatergic,L4
2755,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2756,M,ENT,L2 IT ENTm,Glutamatergic,L2
2757,M,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2758,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2759,F,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2760,F,ENT,L6b/CT ENT,Glutamatergic,L6
2761,M,VIS,Pvalb,GABAergic,other
2762,M,ENT,L6b/CT ENT,Glutamatergic,L6
2763,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2764,M,VIS,Lamp5,GABAergic,other
2765,F,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2766,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2767,M,RSP,L6 IT CTX,Glutamatergic,L6
2768,F,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2769,F,ENT,L6b CTX,Glutamatergic,L6
2770,M,ENT,Pvalb,GABAergic,other
2771,M,VIS,L5 IT CTX,Glutamatergic,L5
2772,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2773,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2774,F,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2775,M,VIS,L5 PT CTX,Glutamatergic,L5
2776,M,VIS,L6 CT CTX,Glutamatergic,L6
2777,F,VIS,L6 CT CTX,Glutamatergic,L6
2778,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2779,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2780,M,VIS,L5/6 NP CTX,Glutamatergic,L5/6
2781,F,VIS,L6 IT CTX,Glutamatergic,L6
2782,F,ENT,Lamp5,GABAergic,other
2783,M,VIS,L5 IT CTX,Glutamatergic,L5
2784,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2785,M,VIS,L6 CT CTX,Glutamatergic,L6
2786,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2787,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2788,M,VIS,L6 CT CTX,Glutamatergic,L6
2789,M,ENT,Sst,GABAergic,other
2790,F,ENT,L2 IT ENTl,Glutamatergic,L2
2791,M,VIS,Sst,GABAergic,other
2792,M,ENT,Pvalb,GABAergic,other
2793,M,RSP,L4 RSP-ACA,Glutamatergic,L4
2794,M,RSP,L4/5 IT CTX,Glutamatergic,L4/5
2795,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2796,M,VIS,L2/3 IT CTX,Glutamatergic,L2/3
2797,F,ENT,L3 IT ENT,Glutamatergic,L3
2798,M,VIS,L6 CT CTX,Glutamatergic,L6
2799,F,ENT,L2 IT ENTl,Glutamatergic,L2
2800,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2801,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2802,M,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2803,F,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2804,M,VIS,L4/5 IT CTX,Glutamatergic,L4/5
2805,M,VIS,L6 CT CTX,Glutamatergic,L6
2806,M,ENT,L2/3 IT ENTl,Glutamatergic,L2/3
2807,M,RSP,L2/3 IT PPP,Glutamatergic,L2/3
2808,F,RSP,L2/3 IT CTX,Glutamatergic,L2/3
2809,F,ENT,L6 IT ENTl,Glutamatergic,L6
2810,M,VIS,Sst,GABAergic,other
2811,M,VIS,L6 IT CTX,Glutamatergic,L6
2812,M,VIS,Vip,GABAergic,other
2813,M,VIS,L6 CT CTX,Glutamatergic,L6
2814,F,ENT,Sncg,GABAergic,other
